,Pic_id,MetaphorOccurrence,TargetCategory,SourceCategory,MetaphoricalSenseCategory,SentimentCategory
812,16737.jpg,0,,,,0
813,16741.jpg,1,12,10,7,0
814,16757.jpg,0,,,,1
815,16766.jpg,0,,,,1
816,16769.jpg,0,,,,0
817,16774.jpg,0,,,,0
818,16781.jpg,0,,,,0
819,16786.jpg,0,,,,1
820,16801.jpg,0,,,,0
821,16807.jpg,1,12,10,7,0
822,16809.jpg,1,12,10,7,1
823,1681.jpg,1,10,10,7,1
824,16811.jpg,1,12,10,7,1
825,16818.jpg,1,12,8,7,0
826,16823.jpg,0,,,,1
827,16830.jpg,1,12,12,8,0
828,16832.jpg,0,,,,0
829,16836.jpg,0,,,,1
830,16837.jpg,0,,,,1
831,16855.jpg,1,10,10,7,1
832,16860.jpg,0,,,,1
833,16869.jpg,1,12,10,3,1
834,16871.jpg,0,,,,0
835,16874.jpg,0,,,,0
836,16875.jpg,0,,,,1
837,16877.jpg,1,12,11,3,0
838,1688.jpg,0,,,,0
839,16881.jpg,1,12,11,3,1
840,16895.jpg,0,,,,0
841,16900.jpg,1,12,8,8,0
842,16903.jpg,1,12,6,7,0
843,16904.jpg,1,12,13,7,1
844,16909.jpg,0,,,,1
845,16912.jpg,0,,,,0
846,16917.jpg,0,,,,1
847,16920.jpg,0,,,,1
848,16926.jpg,1,12,11,3,1
849,16927.jpg,0,,,,0
850,16934.jpg,1,12,5,7,
851,16951.jpg,1,12,12,3,0
852,16963.jpg,0,,,,1
853,16976.jpg,0,,,,0
854,16979.jpg,0,,,,1
855,16982.jpg,1,12,11,7,0
856,16985.jpg,0,,,,0
857,16991.jpg,0,,,,0
858,17005.jpg,0,,,,1
859,17023.jpg,0,,,,0
860,17045.jpg,1,12,7,7,0
861,17047.jpg,0,,,,0
862,17049.jpg,1,12,10,3,0
863,17065.jpg,0,,,,0
864,17066.jpg,0,,,,1
865,17077.jpg,0,,,,0
866,1708.jpg,0,,,,0
867,17090.jpg,0,,,,0
868,17093.jpg,0,,,,0
869,17100.jpg,1,12,12,7,1
870,17106.jpg,0,,,,0
871,17125.jpg,1,12,12,8,0
872,17127.jpg,1,10,10,3,1
873,17138.jpg,1,12,11,3,1
874,1714.jpg,0,,,,1
875,17153.jpg,0,,,,0
876,17156.jpg,0,,,,1
877,17158.jpg,0,,,,1
878,17172.jpg,0,,,,0
879,17178.jpg,0,,,,1
880,17182.jpg,1,10,10,3,1
881,17184.jpg,1,12,10,7,0
882,17187.jpg,0,,,,1
883,17191.jpg,0,,,,1
884,17194.jpg,0,,,,0
885,17208.jpg,1,12,11,7,0
886,17214.jpg,0,,,,1
887,17222.jpg,0,,,,0
888,17223.jpg,1,12,12,3,0
889,17226.jpg,0,,,,0
890,17227.jpg,0,,,,-1
891,17242.jpg,0,,,,0
892,17246.jpg,0,,,,1
893,17256.jpg,0,,,,1
894,17277.jpg,0,,,,1
895,17282.jpg,0,,,,0
896,17287.jpg,0,,,,0
897,17288.jpg,0,12,12,3,0
898,17291.jpg,0,,,,1
899,17301.jpg,1,12,11,3,1
900,17317.jpg,0,,,,0
901,17319.jpg,0,,,,0
902,17323.jpg,0,,,,0
903,17324.jpg,0,,,,0
904,17327.jpg,0,,,,0
905,1733.jpg,0,,,,0
906,17331.jpg,1,12,11,7,1
907,17347.jpg,1,12,11,8,1
908,17350.jpg,1,12,10,7,0
909,17352.jpg,0,,,,1
910,17367.jpg,1,12,10,7,0
911,17373.jpg,0,,,,1
912,1738.jpg,0,,,,0
913,17384.jpg,1,12,8,7,1
914,17397.jpg,0,,,,0
915,17399.jpg,1,12,11,1,0
916,17400.jpg,1,12,11,7,0
917,17403.jpg,1,12,8,3,1
918,17407.jpg,0,,,,0
919,17414.jpg,0,,,,0
920,17415.jpg,1,12,12,2,0
921,1742.jpg,1,12,11,7,1
922,17438.jpg,0,,,,1
923,17441.jpg,0,,,,1
924,17451.jpg,1,12,11,3,0
925,17455.jpg,1,12,7,7,0
926,17457.jpg,0,,,,1
927,17458.jpg,0,,,,0
928,17463.jpg,0,,,,0
929,17470.jpg,0,,,,0
930,17478.jpg,1,12,8,3,1
931,17488.jpg,1,12,12,7,0
932,17491.jpg,0,,,,0
933,17506.jpg,0,,,,0
934,1752.jpg,0,,,,1
935,17582.jpg,0,,,,0
936,17586.jpg,0,,,,0
937,17587.jpg,1,12,6,7,0
938,17589.jpg,1,12,7,7,0
939,17594.jpg,1,12,7,3,0
940,17600.jpg,0,,,,1
941,17604.jpg,1,12,11,7,0
942,17606.jpg,1,12,11,7,0
943,17607.jpg,0,,,,0
944,17651.jpg,0,,,,0
945,17675.jpg,1,12,12,1,0
946,17676.jpg,0,,,,0
947,17679.jpg,0,,,,1
948,1768.jpg,1,12,13,8,0
949,17707.jpg,0,,,,0
950,1771.jpg,0,,,,0
951,17716.jpg,0,,,,1
952,17717.jpg,0,,,,0
953,17737.jpg,1,12,6,7,1
954,17745.jpg,0,,,,0
955,17746.jpg,0,,,,0
956,17749.jpg,1,12,10,3,1
957,1775.jpg,1,12,8,7,1
958,17757.jpg,0,,,,0
959,17760.jpg,0,,,,0
960,17764.jpg,0,,,,1
961,17767.jpg,0,,,,0
962,17777.jpg,1,12,10,8,0
963,1778.jpg,1,9,9,7,0
964,17780.jpg,0,,,,0
965,17781.jpg,1,12,11,8,0
966,17792.jpg,0,,,,1
967,17796.jpg,0,,,,0
968,17806.jpg,0,,,,0
969,17811.jpg,1,10,10,7,0
970,17826.jpg,1,12,11,7,0
971,17831.jpg,1,12,7,7,0
972,17834.jpg,0,,,,0
973,17838.jpg,1,12,10,7,1
974,17841.jpg,0,,,,0
975,17861.jpg,0,,,,0
976,17867.jpg,0,,,,0
977,17872.jpg,0,,,,0
978,17875.jpg,0,,,,1
979,1788.jpg,0,,,,1
980,17890.jpg,1,12,12,2,0
981,17917.jpg,0,,,,0
982,17919.jpg,1,10,10,7,0
983,17923.jpg,1,12,11,3,0
984,1793.jpg,0,,,,0
985,17961.jpg,0,,,,0
986,1797.jpg,0,,,,0
987,17987.jpg,1,12,13,3,0
988,17989.jpg,0,,,,0
989,1800.jpg,0,,,,0
990,18002.jpg,0,,,,1
991,18014.jpg,0,,,,1
992,18029.jpg,0,,,,0
993,18034.jpg,0,,,,1
994,18036.jpg,0,,,,0
995,18037.jpg,0,,,,0
996,18056.jpg,0,,,,0
997,1806.jpg,0,,,,1
998,18069.jpg,0,,,,0
999,18072.jpg,1,12,11,3,0
1000,18084.jpg,1,12,6,7,0
1001,18088.jpg,1,12,10,7,0
1002,18108.jpg,1,12,11,7,1
1003,18111.jpg,0,,,,0
1004,18134.jpg,0,12,12,3,1
1005,18139.jpg,0,,,,1
1006,1814.jpg,1,12,11,8,1
1007,18150.jpg,1,12,11,7,1
1008,18171.jpg,1,12,10,7,0
1009,18173.jpg,0,,,,1
1010,18187.jpg,0,,,,0
1011,18189.jpg,0,,,,0
1012,182.jpg,1,12,10,7,1
1013,18202.jpg,1,10,12,3,0
1014,18212.jpg,0,,,,0
1015,18214.jpg,0,,,,0
1016,18223.jpg,1,10,11,7,0
1017,18225.jpg,0,,,,0
1018,18227.jpg,0,,,,0
1019,18234.jpg,0,,,,0
1020,18248.jpg,0,,,,1
1021,18252.jpg,0,,,,0
1022,18257.jpg,0,,,,0
1023,18261.jpg,0,,,,1
1024,18267.jpg,0,,,,0
1025,18270.jpg,0,,,,1
1026,18273.jpg,1,12,11,3,0
1027,18276.jpg,0,,,,0
1028,18283.jpg,0,,,,0
1029,18294.jpg,0,,,,0
1030,18297.jpg,0,,,,0
1031,18307.jpg,1,12,11,8,1
1032,18321.jpg,0,,,,0
1033,18335.jpg,0,,,,1
1034,1838.jpg,0,,,,0
1035,18394.jpg,0,12,11,1,0
1036,1843.jpg,0,,,,0
1037,18445.jpg,0,,,,1
1038,18462.jpg,0,,,,1
1039,18468.jpg,0,,,,1
1040,18475.jpg,1,12,11,3,1
1041,18484.jpg,0,,,,0
1042,18486.jpg,0,,,,0
1043,18492.jpg,1,12,7,3,1
1044,18502.jpg,1,12,10,1,1
1045,18531.jpg,1,12,10,7,1
1046,18534.jpg,1,12,9,7,0
1047,18539.jpg,0,,,,0
1048,18540.jpg,0,,,,0
1049,18543.jpg,0,,,,0
1050,18544.jpg,0,,,,0
1051,18550.jpg,0,,,,1
1052,18555.jpg,0,,,,0
1053,18557.jpg,0,,,,1
1054,18561.jpg,0,,,,1
1055,18567.jpg,0,,,,0
1056,18583.jpg,0,,,,0
1057,1859.jpg,0,,,,0
1058,18597.jpg,0,,,,0
1059,18598.jpg,0,,,,0
1060,18614.jpg,0,,,,0
1061,18624.jpg,0,,,,0
1062,18635.jpg,1,12,11,7,0
1063,18642.jpg,1,12,10,7,1
1064,1867.jpg,1,11,10,3,1
1065,18675.jpg,0,,,,1
1066,18691.jpg,1,12,10,3,1
1067,18711.jpg,0,,,,0
1068,1874.jpg,0,,,,0
1069,18741.jpg,1,12,13,7,0
1070,18743.jpg,0,,,,0
1071,18746.jpg,0,,,,0
1072,18749.jpg,0,,,,0
1073,18754.jpg,0,,,,0
1074,18758.jpg,0,,,,1
1075,18765.jpg,0,,,,1
1076,18766.jpg,1,10,10,3,1
1077,18769.jpg,0,,,,0
1078,18776.jpg,1,12,10,7,0
1079,18781.jpg,0,,,,1
1080,18786.jpg,0,,,,1
1081,18787.jpg,0,,,,1
1082,188.jpg,1,12,11,3,1
1083,18802.jpg,0,,,,1
1084,18805.jpg,0,,,,0
1085,18813.jpg,1,12,8,8,1
1086,18815.jpg,1,12,6,7,1
1087,18830.jpg,0,,,,1
1088,18833.jpg,0,,,,0
1089,18837.jpg,0,,,,0
1090,18840.jpg,0,,,,0
1091,18856.jpg,1,12,10,7,0
1092,18859.jpg,0,,,,0
1093,18865.jpg,1,12,11,7,1
1094,18871.jpg,0,,,,0
1095,18888.jpg,0,,,,1
1096,18890.jpg,0,,,,1
1097,18896.jpg,0,,,,0
1098,189.jpg,0,,,,0
1099,18900.jpg,1,12,8,7,1
1100,18908.jpg,0,,,,0
1101,18909.jpg,0,,,,0
1102,18918.jpg,0,,,,0
1103,18923.jpg,1,12,10,7,1
1104,1893.jpg,0,,,,0
1105,18934.jpg,1,12,12,7,0
1106,18938.jpg,0,,,,0
1107,18942.jpg,0,,,,0
1108,18951.jpg,0,,,,0
1109,18956.jpg,0,,,,0
1110,18976.jpg,0,,,,0
1111,18984.jpg,0,,,,1
1112,18997.jpg,1,12,11,3,0
1113,19002.jpg,1,12,8,3,1
1114,19007.jpg,1,12,6,3,0
1115,19014.jpg,0,,,,1
1116,19040.jpg,0,,,,1
1117,19052.jpg,0,,,,0
1118,19060.jpg,0,11,12,5,1
1119,19062.jpg,0,,,,0
1120,19071.jpg,0,,,,0
1121,19076.jpg,0,,,,0
1122,19078.jpg,0,,,,0
1123,19085.jpg,0,,,,0
1124,19087.jpg,1,10,10,3,1
1125,19100.jpg,1,12,11,7,0
1126,19117.jpg,1,12,10,7,1
1127,19129.jpg,0,,,,0
1128,19134.jpg,0,,,,0
1129,19137.jpg,0,,,,0
1130,19141.jpg,1,12,10,7,0
1131,19144.jpg,0,,,,0
1132,1915.jpg,1,12,11,7,0
1133,19154.jpg,1,12,11,7,1
1134,19156.jpg,0,,,,0
1135,1916.jpg,1,12,6,3,1
1136,19182.jpg,1,12,11,7,0
1137,19187.jpg,0,,,,0
1138,19208.jpg,0,,,,0
1139,19212.jpg,1,12,8,8,1
1140,19213.jpg,0,,,,0
1141,19216.jpg,1,12,13,7,0
1142,19230.jpg,0,,,,0
1143,19236.jpg,1,12,11,3,1
1144,19237.jpg,0,,,,0
1145,19243.jpg,0,,,,0
1146,19244.jpg,1,12,11,3,0
1147,19284.jpg,1,12,12,7,1
1148,19287.jpg,0,,,,0
1149,19297.jpg,1,12,8,3,1
1150,19305.jpg,0,12,5,,1
1151,19324.jpg,0,,,,0
1152,19327.jpg,1,12,13,7,1
1153,19347.jpg,0,,,,1
1154,19348.jpg,0,,,,0
1155,19361.jpg,1,12,11,7,0
1156,19367.jpg,1,12,12,7,1
1157,19391.jpg,1,12,9,7,0
1158,19397.jpg,0,,,,0
1159,1941.jpg,1,10,12,8,0
1160,19416.jpg,1,12,11,7,0
1161,19424.jpg,0,,,,1
1162,19430.jpg,1,12,8,3,1
1163,19439.jpg,0,,,,0
1164,19451.jpg,1,12,11,7,1
1165,19467.jpg,0,,,,0
1166,1948.jpg,0,,,,0
1167,19480.jpg,0,,,,1
1168,19481.jpg,0,12,13,6,0
1169,19491.jpg,1,10,13,7,1
1170,19494.jpg,0,,,,0
1171,19498.jpg,1,10,10,7,1
1172,19500.jpg,0,,,,1
1173,19509.jpg,0,,,,0
1174,19512.jpg,0,,,,0
1175,1952.jpg,0,,,,0
1176,19522.jpg,0,,,,0
1177,19523.jpg,0,,,,1
1178,19525.jpg,0,,,,0
1179,19527.jpg,0,,,,1
1180,19538.jpg,0,,,,0
1181,19552.jpg,0,,,,0
1182,19553.jpg,0,,,,0
1183,19570.jpg,0,,,,0
1184,19573.jpg,0,,,,0
1185,19575.jpg,0,,,,0
1186,1958.jpg,0,,,,1
1187,19589.jpg,1,12,12,7,1
1188,19594.jpg,1,12,10,7,0
1189,19607.jpg,0,,,,1
1190,19609.jpg,0,,,,0
1191,19627.jpg,0,,,,0
1192,19635.jpg,1,10,6,7,0
1193,19638.jpg,1,12,11,3,0
1194,19645.jpg,1,12,10,7,0
1195,19650.jpg,0,,,,0
1196,19658.jpg,1,12,12,3,0
1197,1967.jpg,0,,,,0
1198,19676.jpg,0,,,,0
1199,19683.jpg,0,,,,-2
1200,19689.jpg,0,,,,0
1201,19701.jpg,1,12,10,7,0
1202,19705.jpg,0,,,,0
1203,19708.jpg,0,,,,0
1204,19731.jpg,0,,,,0
1205,19735.jpg,0,,,,1
1206,19740.jpg,1,12,6,3,1
1207,19760.jpg,1,12,6,7,1
1208,19764.jpg,0,,,,1
1209,19772.jpg,0,,,,0
1210,1978.jpg,1,12,10,3,0
1211,19790.jpg,0,,,,0
1212,19813.jpg,1,12,11,3,0
1213,19841.jpg,0,,,,0
1214,19843.jpg,1,10,11,3,0
1215,19845.jpg,0,,,,1
1216,1985.jpg,0,,,,0
1217,19862.jpg,0,,,,0
1218,19871.jpg,0,,,,0
1219,19877.jpg,1,12,8,7,0
1220,1988.jpg,1,10,10,3,0
1221,19890.jpg,0,,,,1
1222,19900.jpg,0,,,,1
1223,19910.jpg,0,,,,1
1224,19911.jpg,0,,,,0
1225,19919.jpg,0,,,,1
1226,1993.jpg,1,12,10,8,0
1227,19948.jpg,0,,,,0
1228,19950.jpg,1,12,11,7,1
1229,19954.jpg,0,,,,0
1230,19956.jpg,0,,,,0
1231,1996.jpg,0,,,,1
1232,19967.jpg,0,,,,0
1233,19970.jpg,0,,,,0
1234,19985.jpg,0,,,,0
1235,19988.jpg,0,,,,1
1236,19991.jpg,0,,,,0
1237,19996.jpg,0,,,,0
1238,19999.jpg,1,12,11,3,0
1239,20017.jpg,1,12,11,7,0
1240,20024.jpg,0,,,,0
1241,20034.jpg,1,12,10,7,1
1242,20040.jpg,0,,,,1
1243,20079.jpg,0,,,,0
1244,20110.jpg,0,,,,0
1245,20124.jpg,0,,,,1
1246,20125.jpg,0,,,,0
1247,20132.jpg,1,12,8,3,0
1248,20135.jpg,0,,,,0
1249,20146.jpg,0,,,,0
1250,20148.jpg,1,12,6,3,0
1251,2015.jpg,0,,,,1
1252,20156.jpg,0,,,,1
1253,20166.jpg,0,,,,1
1254,20185.jpg,1,12,8,7,1
1255,20207.jpg,0,,,,0
1256,20215.jpg,0,,,,1
1257,20217.jpg,0,,,,0
1258,20228.jpg,0,,,,0
1259,2023.jpg,0,,,,1
1260,20230.jpg,0,,,,0
1261,20231.jpg,0,,,,1
1262,20233.jpg,1,12,13,7,0
1263,20236.jpg,0,,,,0
1264,20237.jpg,0,,,,1
1265,20244.jpg,0,,,,0
1266,20248.jpg,1,10,10,3,1
1267,20252.jpg,1,12,12,3,0
1268,2027.jpg,0,,,,1
1269,20309.jpg,1,12,10,3,0
1270,20311.jpg,0,,,,0
1271,20320.jpg,1,12,11,7,0
1272,20337.jpg,0,,,,0
1273,20339.jpg,0,,,,0
1274,20346.jpg,1,12,10,7,1
1275,2036.jpg,0,,,,0
1276,20360.jpg,0,,,,0
1277,20361.jpg,0,,,,1
1278,20378.jpg,0,,,,0
1279,20381.jpg,0,,,,0
1280,20405.jpg,0,,,,0
1281,20411.jpg,0,,,,0
1282,20414.jpg,0,,,,1
1283,20420.jpg,1,12,11,8,1
1284,20439.jpg,1,12,4,7,0
1285,2045.jpg,1,12,11,7,1
1286,20455.jpg,0,,,,1
1287,20461.jpg,0,,,,0
1288,20462.jpg,1,12,8,3,1
1289,20465.jpg,0,,,,0
1290,20508.jpg,1,12,11,3,0
1291,20513.jpg,1,12,10,7,1
1292,20518.jpg,0,,,,0
1293,20523.jpg,1,12,11,7,1
1294,20527.jpg,0,,,,0
1295,20540.jpg,0,,,,1
1296,20541.jpg,0,,,,0
1297,20542.jpg,0,,,,0
1298,20548.jpg,0,,,,1
1299,20552.jpg,0,,,,-2
1300,20584.jpg,0,,,,0
1301,20589.jpg,0,,,,0
1302,20611.jpg,0,,,,0
1303,20637.jpg,1,12,3,1,1
1304,20640.jpg,0,,,,1
1305,20648.jpg,0,,,,0
1306,20650.jpg,0,,,,0
1307,20657.jpg,1,12,8,1,0
1308,20664.jpg,0,,,,0
1309,20665.jpg,1,12,11,3,0
1310,20667.jpg,1,12,10,8,1
1311,20668.jpg,0,,,,1
1312,20692.jpg,1,12,11,3,1
1313,20698.jpg,0,,,,1
1314,20715.jpg,0,,,,0
1315,20719.jpg,1,12,8,3,0
1316,20731.jpg,1,12,12,7,1
1317,20742.jpg,0,,,,0
1318,20744.jpg,0,,,,
1319,20752.jpg,1,12,11,7,0
1320,20763.jpg,0,,,,1
1321,20770.jpg,1,12,10,3,1
1322,20775.jpg,0,,,,0
1323,20779.jpg,1,12,10,7,0
1324,2079.jpg,0,,,,0
1325,20798.jpg,0,,,,0
1326,20824.jpg,1,12,11,7,1
1327,2083.jpg,0,,,,1
1328,20831.jpg,0,,,,0
1329,20837.jpg,0,,,,1
1330,20840.jpg,0,,,,0
1331,20850.jpg,1,12,13,6,0
1332,20871.jpg,0,,,,1
1333,20873.jpg,0,,,,0
1334,2089.jpg,0,,,,0
1335,20901.jpg,0,,,,0
1336,20903.jpg,0,,,,0
1337,20921.jpg,1,12,10,3,0
1338,20924.jpg,0,,,,1
1339,20939.jpg,0,,,,0
1340,20943.jpg,0,,,,0
1341,20948.jpg,0,,,,0
1342,20953.jpg,0,,,,0
1343,20955.jpg,1,12,8,7,0
1344,20956.jpg,0,,,,1
1345,20959.jpg,0,,,,1
1346,20961.jpg,1,12,8,8,0
1347,21001.jpg,0,,,,0
1348,21008.jpg,0,,,,0
1349,2101.jpg,0,,,,0
1350,21022.jpg,0,,,,1
1351,21035.jpg,0,,,,0
1352,21046.jpg,0,,,,1
1353,21047.jpg,0,,,,1
1354,21052.jpg,1,12,12,3,1
1355,21055.jpg,1,12,10,7,0
1356,21059.jpg,1,12,6,7,1
1357,21078.jpg,0,,,,0
1358,21080.jpg,0,,,,0
1359,21082.jpg,0,,,,0
1360,2109.jpg,1,12,7,3,0
1361,21094.jpg,1,12,8,8,0
1362,21098.jpg,1,12,8,3,0
1363,21104.jpg,1,4,4,3,1
1364,21112.jpg,0,,,,1
1365,21124.jpg,0,,,,0
1366,21125.jpg,0,,,,0
1367,21133.jpg,0,,,,1
1368,21138.jpg,1,12,6,3,0
1369,21139.jpg,1,12,8,3,0
1370,21157.jpg,1,12,12,8,0
1371,21164.jpg,0,,,,0
1372,2118.jpg,1,12,11,3,1
1373,21180.jpg,0,,,,0
1374,21181.jpg,0,,,,1
1375,21184.jpg,0,,,,1
1376,21189.jpg,0,,,,0
1377,21200.jpg,0,,,,0
1378,21215.jpg,0,,,,1
1379,21225.jpg,1,12,11,7,0
1380,21227.jpg,0,,,,0
1381,2123.jpg,0,,,,0
1382,21238.jpg,0,,,,0
1383,21239.jpg,0,,,,0
1384,21242.jpg,0,,,,0
1385,21272.jpg,0,,,,0
1386,21277.jpg,0,,,,0
1387,21282.jpg,1,10,10,3,0
1388,21299.jpg,0,,,,0
1389,21319.jpg,0,12,5,4,1
1390,21321.jpg,0,,,,0
1391,21329.jpg,0,,,,0
1392,21342.jpg,0,,,,1
1393,21364.jpg,0,,,,0
1394,21374.jpg,0,,,,0
1395,21375.jpg,0,,,,0
1396,21381.jpg,0,,,,0
1397,21384.jpg,0,,,,1
1398,21391.jpg,1,12,10,1,0
1399,21402.jpg,0,,,,0
1400,21417.jpg,0,,,,1
1401,21425.jpg,0,,,,0
1402,21447.jpg,0,,,,0
1403,21453.jpg,0,,,,0
1404,21458.jpg,1,12,11,7,0
1405,21468.jpg,1,12,11,7,1
1406,21470.jpg,0,,,,1
1407,21478.jpg,0,,,,0
1408,21495.jpg,0,,,,0
1409,21509.jpg,1,12,13,7,1
1410,21522.jpg,0,,,,0
1411,21549.jpg,0,,,,1
1412,2155.jpg,0,,,,0
1413,21552.jpg,0,,,,1
1414,21553.jpg,0,,,,0
1415,21570.jpg,0,,,,1
1416,21585.jpg,0,,,,0
1417,21589.jpg,0,,,,1
1418,216.jpg,1,12,7,3,0
1419,21614.jpg,0,,,,0
1420,21615.jpg,0,,,,0
1421,21620.jpg,0,,,,0
1422,21622.jpg,1,12,11,7,1
1423,21629.jpg,0,,,,1
1424,21636.jpg,1,12,10,7,0
1425,21645.jpg,0,,,,0
1426,2165.jpg,1,11,11,8,0
1427,21668.jpg,0,,,,0
1428,21676.jpg,0,,,,0
1429,21678.jpg,0,,,,0
1430,21686.jpg,1,12,8,7,1
1431,21688.jpg,0,,,,0
1432,2169.jpg,0,,,,0
1433,21690.jpg,0,,,,0
1434,21724.jpg,1,10,10,3,1
1435,21729.jpg,0,,,,0
1436,21736.jpg,0,,,,0
1437,21738.jpg,0,,,,0
1438,21746.jpg,1,12,10,7,0
1439,21748.jpg,0,,,,0
1440,21750.jpg,0,,,,1
1441,21754.jpg,0,,,,0
1442,21758.jpg,0,,,,0
1443,21761.jpg,0,,,,0
1444,21762.jpg,0,,,,1
1445,21768.jpg,0,,,,0
1446,21785.jpg,1,12,10,7,0
1447,21788.jpg,1,12,10,7,0
1448,21799.jpg,0,,,,1
1449,218.jpg,1,12,5,3,1
1450,2180.jpg,0,,,,1
1451,21801.jpg,0,12,12,6,1
1452,21802.jpg,0,,,,0
1453,21818.jpg,0,,,,0
1454,21819.jpg,0,,,,0
1455,21850.jpg,0,,,,0
1456,21853.jpg,0,,,,0
1457,21867.jpg,0,,,,0
1458,21873.jpg,1,12,10,3,0
1459,21874.jpg,1,12,11,3,0
1460,21876.jpg,0,,,,1
1461,21880.jpg,0,,,,0
1462,21882.jpg,0,,,,0
1463,2189.jpg,0,,,,1
1464,21891.jpg,0,,,,0
1465,21893.jpg,1,12,13,1,1
1466,219.jpg,1,12,12,3,1
1467,21923.jpg,0,,,,0
1468,21933.jpg,0,,,,0
1469,21935.jpg,0,,,,1
1470,21940.jpg,0,,,,0
1471,21958.jpg,1,12,13,7,0
1472,21966.jpg,0,,,,1
1473,21969.jpg,0,,,,0
1474,21994.jpg,0,,,,1
1475,22004.jpg,0,,,,0
1476,22017.jpg,1,12,10,7,0
1477,22026.jpg,0,,,,0
1478,22055.jpg,1,12,10,3,0
1479,22066.jpg,0,,,,1
1480,22072.jpg,0,,,,0
1481,22077.jpg,1,12,10,7,0
1482,22091.jpg,0,,,,0
1483,22099.jpg,0,,,,0
1484,22108.jpg,0,,,,0
1485,22112.jpg,0,,,,0
1486,22130.jpg,0,,,,0
1487,22137.jpg,0,,,,1
1488,22139.jpg,0,,,,1
1489,22141.jpg,0,,,,0
1490,22142.jpg,0,,,,0
1491,22147.jpg,0,,,,1
1492,22160.jpg,0,,,,1
1493,22161.jpg,1,10,11,7,0
1494,22162.jpg,0,,,,1
1495,22166.jpg,1,12,10,7,1
1496,22172.jpg,0,,,,0
1497,22173.jpg,0,,,,0
1498,22194.jpg,0,,,,0
1499,22196.jpg,1,10,10,7,1
1500,22206.jpg,1,12,11,7,0
1501,22207.jpg,0,,,,1
1502,22211.jpg,1,12,13,3,0
1503,22220.jpg,0,,,,0
1504,22225.jpg,0,,,,1
1505,22237.jpg,0,,,,0
1506,2224.jpg,1,12,11,3,0
1507,22242.jpg,0,,,,0
1508,22246.jpg,0,,,,0
1509,22251.jpg,0,,,,0
1510,22257.jpg,0,,,,1
1511,22258.jpg,0,,,,0
1512,22260.jpg,0,,,,1
1513,22263.jpg,1,12,11,1,1
1514,22284.jpg,0,,,,0
1515,22285.jpg,0,,,,1
1516,2230.jpg,0,,,,0
1517,22300.jpg,0,,,,0
1518,22321.jpg,0,,,,1
1519,22327.jpg,1,11,10,3,0
1520,22334.jpg,0,,,,0
1521,22338.jpg,0,,,,0
1522,22340.jpg,1,12,6,7,0
1523,22344.jpg,0,,,,1
1524,2235.jpg,0,,,,1
1525,22351.jpg,0,,,,0
1526,22352.jpg,0,,,,0
1527,22356.jpg,1,12,12,7,0
1528,22357.jpg,0,,,,0
1529,2237.jpg,0,,,,
1530,22370.jpg,0,,,,0
1531,22372.jpg,0,,,,1
1532,22387.jpg,1,12,11,3,1
1533,22388.jpg,1,12,10,3,0
1534,22389.jpg,0,,,,0
1535,2239.jpg,0,11,12,8,1
1536,22395.jpg,0,,,,0
1537,22396.jpg,0,,,,0
1538,22411.jpg,0,,,,1
1539,22412.jpg,0,,,,0
1540,22444.jpg,0,,,,0
1541,22462.jpg,0,,,,1
1542,22468.jpg,1,12,13,6,0
1543,22472.jpg,0,,,,0
1544,22481.jpg,0,,,,0
1545,22484.jpg,0,,,,0
1546,22492.jpg,0,,,,0
1547,22495.jpg,0,,,,0
1548,22506.jpg,0,,,,0
1549,22524.jpg,0,,,,0
1550,22528.jpg,0,,,,0
1551,22529.jpg,0,,,,0
1552,22540.jpg,0,,,,0
1553,22543.jpg,0,,,,0
1554,22553.jpg,0,,,,1
1555,22554.jpg,0,,,,0
1556,22555.jpg,1,12,11,3,0
1557,22565.jpg,0,,,,0
1558,22578.jpg,1,12,11,7,1
1559,22612.jpg,0,,,,1
1560,22629.jpg,0,,,,1
1561,22636.jpg,0,,,,0
1562,22647.jpg,1,10,10,3,1
1563,22649.jpg,1,10,11,8,1
1564,22653.jpg,1,12,7,8,0
1565,22655.jpg,0,12,12,3,1
1566,22661.jpg,0,,,,0
1567,22671.jpg,1,12,10,7,0
1568,22675.jpg,0,,,,1
1569,2268.jpg,0,,,,1
1570,22684.jpg,0,,,,0
1571,22699.jpg,0,,,,0
1572,22726.jpg,0,,,,0
1573,22737.jpg,1,12,10,7,0
1574,22738.jpg,0,,,,1
1575,22740.jpg,1,10,7,7,1
1576,22744.jpg,1,10,13,3,1
1577,22753.jpg,0,,,,1
1578,22755.jpg,0,,,,0
1579,22814.jpg,1,12,12,5,0
1580,22827.jpg,0,,,,0
1581,22841.jpg,1,12,11,7,0
1582,22847.jpg,0,,,,0
1583,22857.jpg,0,,,,0
1584,22861.jpg,0,,,,1
1585,22899.jpg,1,10,12,7,0
1586,22902.jpg,0,,,,0
1587,22912.jpg,0,,,,1
1588,22920.jpg,1,11,11,7,0
1589,22930.jpg,0,,,,0
1590,22972.jpg,0,,,,0
1591,22991.jpg,1,12,8,8,1
1592,23001.jpg,0,,,,1
1593,23006.jpg,0,,,,1
1594,23034.jpg,0,,,,0
1595,23035.jpg,0,,,,1
1596,23041.jpg,1,10,6,7,0
1597,23045.jpg,1,10,10,3,1
1598,23064.jpg,0,,,,1
1599,23065.jpg,0,,,,0
